F1 (micro)        , F1 (macro)        , F1 (samples)      , F2 (micro)        , F2 (macro)        , F2 (samples)      , Accuracy          , Precision         , Recall            , Thresh #1          , Thresh #2          , Thresh #3          , Thresh #4          , Thresh #5          , Thresh #6          , Thresh #7          , Thresh #8          , Thresh #9          , Thresh #10         , Thresh #11         , Thresh #12         , Thresh #13         , Thresh #14         , Thresh #15         , Thresh #16         , Thresh #17
0.8983691497494267, 0.6238694531013862, 0.9104919009130966, 0.9048250491915476, 0.6298312096450415, 0.9187082803670643, 0.6233942687747036, 0.6465304250478128, 0.6374671295150731, 0.31692632665659926, 0.41766089209253204, 0.4204245808142304 , 0.4094043057789877 , 0.03637320663349153, 0.23594743082842484, 0.33510583966328317, 0.06475915073115784, 0.44999309574776586, 0.2860080785785986 , 0.3140333939158998 , 0.11924574833870033, 0.35971610186201086, 0.37130429157483147, 0.094508144448604  , 0.3042408107378643 , 0.4443096549881835
0.8982636547538773, 0.620522188083722 , 0.9103433950765967, 0.9088815733365174, 0.6165027897586968, 0.9211376524484178, 0.619441699604743 , 0.6495222413747177, 0.6166547077762287, 0.2633251050571083 , 0.2738277694272725 , 0.3508531181841113 , 0.3271351349937948 , 0.30710374817920577, 0.22835361359054046, 0.37939868864035564, 0.3831430245855851 , 0.44682792760661055, 0.27097350236862877, 0.35772897476854776, 0.1406659998592817 , 0.3394720079069462 , 0.2935767985653912 , 0.361706257455467  , 0.3051648913269955 , 0.28118082797212773
0.8964429205494436, 0.6252497675919348, 0.9100831000905113, 0.9079829891679522, 0.6385542890241721, 0.9219252723232605, 0.6143774703557312, 0.6075369217930203, 0.6486597735413202, 0.3384624916337855 , 0.19254334548800422, 0.11950209471225037, 0.18104146634277135, 0.4808673893326073 , 0.2292681869158521 , 0.19796410328972452, 0.1890258424733024 , 0.44064575253521227, 0.2549787187171245 , 0.4426199386202807 , 0.19781195927472672, 0.4125330745019399 , 0.24979533397181425, 0.1984927648786307 , 0.48597540840344966, 0.35259161853844945
0.8978091268568985, 0.6166003996935192, 0.9093323555835907, 0.9007316675673125, 0.6150444472619748, 0.9136985407438315, 0.6348814229249012, 0.6502763371341652, 0.6180957112060057, 0.3446725396217728 , 0.45471351329517967, 0.12620444611462128, 0.3666513908074276 , 0.0507747663860581 , 0.40036922354336857, 0.4792475812464262 , 0.05144812263408294, 0.45920435472978804, 0.4282817660949955 , 0.2912216921921431 , 0.39791399140515943, 0.49947694430339423, 0.21949118600052847, 0.44247572895337994, 0.31232059633484494, 0.4467713102660306
0.8976730310262531, 0.6123760326922328, 0.9092478002618813, 0.9022411459314976, 0.6100818534194979, 0.9158758632639039, 0.6258646245059288, 0.6461146664328821, 0.6107228810301946, 0.4598097955465701 , 0.3262137142520309 , 0.4052618718723948 , 0.48593525550682237, 0.22912195325878393, 0.15420851996496138, 0.38032511177329736, 0.24351856469804534, 0.33191081795523186, 0.2923181961259374 , 0.2527689553830685 , 0.4213321578860898 , 0.4964095986686064 , 0.32030447962683467, 0.18795712086561944, 0.40015302286701315, 0.4940415768289551
